"","WD24CD","wd_pop"
"5691","E05014816",1767
"5692","E05014817",3691
"5693","E05014818",13280
"5694","E05014819",9890
"5695","E05014820",14055
"5696","E05014821",11172
"5697","E05014822",19827
"5698","E05014823",13479
"5699","E05014824",19742
"5700","E05014825",18689
"5701","E05014826",12495
"5702","E05014827",12155
"5703","E05014828",17586
"5704","E05014829",15007
"5705","E05014830",11427
"5706","E05014831",10774
"5707","E05014832",22920
"5708","E05014833",19329
"5709","E05014834",12500
"5710","E05014835",14879
"5711","E05014836",14144
"5712","E05014837",10463
"5713","E05014838",12644
"5714","E05014839",14027
"5715","E05014840",12752
"5716","E05014841",13565
"5717","E05014842",13126
"5718","E05014843",12529
"5719","E05014844",13714
"5720","E05014845",11228
"5721","E05014846",10122
"5722","E05014847",11650
"5723","E05014848",25300
"5724","E05014849",9973
"5725","E05014850",11671
"5726","E05014851",14127
"5727","E05014852",10844
"5728","E05014853",18446
"5729","E05014854",10466
"5730","E05014855",9846
"5731","E05014856",8446
"5732","E05014857",13780
"5733","E05014858",6526
"5734","E05014859",6263
"5735","E05014860",4676
"5736","E05014861",14419
"5737","E05014862",5018
"5738","E05014863",4952
"5739","E05014864",7130
"5740","E05014865",5947
"5741","E05014866",7168
"5742","E05014867",2407
"5743","E05014868",11325
"5744","E05014869",6747
"5745","E05014870",8934
"5746","E05014871",7838
"5747","E05014872",10942
"5748","E05014873",4250
"5749","E05014874",6848
"5750","E05014875",5434
"5751","E05014876",4784
"5752","E05014877",8368
"5753","E05014878",10722
"5754","E05014879",7143
"5755","E05014880",2406
"5756","E05014881",8591
"5757","E05014882",13678
"5758","E05014883",5995
"5759","E05014884",8662
"5760","E05014885",5945
"5761","E05014886",6383
"5762","E05014887",3911
"5763","E05014888",8068
"5764","E05014889",5828
"5765","E05014890",14653
"5766","E05014891",4081
"5767","E05014892",4267
"5768","E05014893",3883
"5769","E05014894",3926
"5770","E05014895",5368
"5771","E05014896",3191
"5772","E05014897",4439
"5773","E05014898",5482
"5774","E05014899",4222
"5775","E05014900",6456
"5776","E05014901",5511
"5777","E05014902",3560
"5778","E05014903",4711
"5779","E05014904",1732
"5780","E05014905",5396
"5781","E05014906",4019
"5782","E05014907",5960
"5783","E05014908",2139
"5784","E05014909",2179
"5785","E05014910",6365
"5786","E05014911",8823
"5787","E05014912",2428
"5788","E05014913",8058
"5789","E05014914",5863
"5790","E05014915",5650
"5791","E05014916",4550
"5792","E05014917",3545
"5793","E05014918",4346
"5794","E05014919",10286
"5795","E05014920",5029
"5796","E05014921",7218
"5797","E05014922",4315
"5798","E05014923",3845
"5799","E05014924",5019
"5800","E05014925",8890
"5801","E05014926",5057
"5802","E05014927",6719
"5803","E05014928",7260
"5804","E05014929",6661
"5805","E05014930",8107
"5806","E05014931",6595
"5807","E05014932",6525
"5808","E05014933",9500
"5809","E05014934",7685
"5810","E05014935",8106
"5811","E05014936",8286
"5812","E05014937",12162
"5813","E05014938",6929
"5814","E05014939",5273
"5815","E05014940",6601
"5816","E05014941",8638
"5817","E05014942",5822
"5818","E05014943",10501
"5819","E05014944",4200
"5820","E05014945",6230
"5821","E05014946",4985
"5822","E05014947",6744
"5823","E05014948",6466
"5824","E05014949",12462
"5825","E05014950",8837
"5826","E05014951",2736
"5827","E05014952",9028
"5828","E05014953",9021
"5829","E05014954",9967
"5830","E05014955",4862
"5831","E05014956",6982
"5832","E05014957",7265
"5833","E05014958",3000
"5834","E05014959",10040
"5835","E05014960",5458
"5836","E05014961",4715
"5837","E05014962",5391
"5838","E05014963",16102
"5839","E05014964",7938
"5840","E05014965",7303
"5841","E05014966",4165
"5842","E05014967",5722
"5843","E05014968",2910
"5844","E05014969",5913
"5845","E05014970",7286
"5846","E05014971",4123
"5847","E05014972",2160
"5848","E05014973",2803
"5849","E05014974",4365
"5850","E05014975",6329
"5851","E05014976",2696
"5852","E05014977",7230
"5853","E05014978",5580
"5854","E05014979",7804
"5855","E05014980",3665
"5856","E05014981",5064
"5857","E05014982",3641
"5858","E05014983",1628
"5859","E05014984",6870
"5860","E05014985",7613
"5861","E05014986",3109
"5862","E05014987",2025
"5863","E05014988",5095
"5864","E05014989",12535
"5865","E05014990",10045
"5866","E05014991",9326
"5867","E05014992",12231
"5868","E05014993",12664
"5869","E05014994",12021
"5870","E05014995",11055
"5871","E05014996",15382
"5872","E05014997",11603
"5873","E05014998",12314
"5874","E05014999",10666
"5875","E05015000",13574
"5876","E05015001",15456
"5877","E05015002",11811
"5878","E05015003",13981
"5879","E05015004",11929
"5880","E05015005",9861
"5881","E05015006",14851
"5882","E05015007",9569
"5883","E05015008",12225
"5884","E05015009",10277
"5885","E05015010",19018
"5886","E05015011",11869
"5887","E05015012",9761
"5888","E05015013",10225
"5889","E05015014",11145
"5890","E05015015",11984
"5891","E05015016",15145
"5892","E05015017",12551
"5893","E05015018",19057
"5894","E05015019",14208
"5895","E05015020",16570
"5896","E05015021",15465
"5897","E05015022",14584
"5898","E05015023",10841
"5899","E05015024",12235
"5900","E05015025",14798
"5901","E05015026",13962
"5902","E05015027",14685
"5903","E05015028",11287
"5904","E05015029",11641
"5905","E05015030",10888
"5906","E05015031",12910
"5907","E05015032",19699
"5908","E05015033",13201
"5909","E05015034",15374
"5910","E05015035",8619
"5911","E05015036",13183
"5912","E05015037",5082
"5913","E05015038",6005
"5914","E05015039",5240
"5915","E05015040",10183
"5916","E05015041",6211
"5917","E05015042",8566
"5918","E05015043",5079
"5919","E05015044",5582
"5920","E05015045",7777
"5921","E05015046",9879
"5922","E05015047",9264
"5923","E05015048",6156
"5924","E05015049",6333
"5925","E05015050",4583
"5926","E05015051",4973
"5927","E05015052",8439
"5928","E05015053",2473
"5929","E05015054",6931
"5930","E05015055",8616
"5931","E05015056",6796
"5932","E05015057",7372
"5933","E05015058",4640
"5934","E05015059",10285
"5935","E05015060",4138
"5936","E05015061",4181
"5937","E05015062",2473
"5938","E05015063",4522
"5939","E05015064",7076
"5940","E05015065",2335
"5941","E05015066",4841
"5942","E05015067",5866
"5943","E05015068",5471
"5944","E05015069",1709
"5945","E05015070",3802
"5946","E05015071",2401
"5947","E05015072",6130
"5948","E05015073",6324
"5949","E05015074",6863
"5950","E05015075",5956
"5951","E05015076",7240
"5952","E05015077",7056
"5953","E05015078",5736
"5954","E05015079",12762
"5955","E05015080",8854
"5956","E05015081",12471
"5957","E05015082",6070
"5958","E05015083",9259
"5959","E05015084",4206
"5960","E05015085",11669
"5961","E05015086",17495
"5962","E05015087",13501
"5963","E05015088",12862
"5964","E05015089",7658
"5965","E05015090",3010
"5966","E05015091",5502
"5967","E05015092",13069
"5968","E05015093",3925
"5969","E05015094",6602
"5970","E05015095",6583
"5971","E05015096",5753
"5972","E05015097",3860
"5973","E05015098",4765
"5974","E05015099",4541
"5975","E05015100",6840
"5976","E05015101",3981
"5977","E05015102",4650
"5978","E05015103",4320
"5979","E05015104",10295
"5980","E05015105",5534
"5981","E05015106",8677
"5982","E05015107",3547
"5983","E05015108",3148
"5984","E05015109",2909
"5985","E05015110",3192
"5986","E05015111",6046
"5987","E05015112",3102
"5988","E05015113",3150
"5989","E05015114",9011
"5990","E05015115",3670
"5991","E05015116",3336
"5992","E05015117",3720
"5993","E05015118",2204
"5994","E05015119",4454
"5995","E05015120",3121
"5996","E05015121",3283
"5997","E05015122",2431
"5998","E05015123",2729
"5999","E05015124",2602
"6000","E05015125",3600
"6001","E05015126",2745
"6002","E05015127",3197
"6003","E05015128",2717
"6004","E05015129",3887
"6005","E05015130",5806
"6006","E05015131",3730
"6007","E05015132",4070
"6008","E05015133",3155
"6009","E05015134",2105
"6010","E05015135",4748
"6011","E05015136",3318
"6012","E05015137",3421
"6013","E05015138",3298
"6014","E05015139",3063
"6015","E05015140",3065
"6016","E05015141",2757
"6017","E05015142",3068
"6018","E05015143",3508
"6019","E05015144",3524
"6020","E05015145",3953
"6021","E05015146",2817
"6022","E05015147",9233
"6023","E05015148",2904
"6024","E05015149",6157
"6025","E05015150",6486
"6026","E05015151",2634
"6027","E05015152",2706
"6028","E05015153",5623
"6029","E05015154",8361
"6030","E05015155",5017
"6031","E05015156",4172
"6032","E05015157",5743
"6033","E05015158",3842
"6034","E05015159",5843
"6035","E05015160",4748
"6036","E05015161",7723
"6037","E05015162",5814
"6038","E05015163",4889
"6039","E05015164",5175
"6040","E05015165",7205
"6041","E05015166",4934
"6042","E05015167",5832
"6043","E05015168",7563
"6044","E05015169",4943
"6045","E05015170",4981
"6046","E05015171",6499
"6047","E05015172",3847
"6048","E05015173",4494
"6049","E05015174",4589
"6050","E05015175",8003
"6051","E05015176",7025
"6052","E05015177",3921
"6053","E05015178",6859
"6054","E05015179",17947
"6055","E05015180",5537
"6056","E05015181",5315
"6057","E05015182",7022
"6058","E05015183",5921
"6059","E05015184",9701
"6060","E05015185",6284
"6061","E05015186",5147
"6062","E05015187",4754
"6063","E05015188",7782
"6064","E05015189",6299
"6065","E05015190",6589
"6066","E05015191",9107
"6067","E05015192",6479
"6068","E05015193",5626
"6069","E05015194",6214
"6070","E05015195",7195
"6071","E05015196",6667
"6072","E05015197",5558
"6073","E05015198",5288
"6074","E05015199",12358
"6075","E05015200",5862
"6076","E05015201",5672
"6077","E05015202",10403
"6078","E05015203",6243
"6079","E05015204",5920
"6080","E05015205",6446
"6081","E05015206",7355
"6082","E05015207",2476
"6083","E05015208",6195
"6084","E05015209",7826
"6085","E05015210",3663
"6086","E05015211",3093
"6087","E05015212",6007
"6088","E05015213",7191
"6089","E05015214",3357
"6090","E05015215",2923
"6091","E05015216",6393
"6092","E05015217",10740
"6093","E05015218",6994
"6094","E05015219",4510
"6095","E05015220",3047
"6096","E05015221",3183
"6097","E05015222",5851
"6098","E05015223",15234
"6099","E05015224",8205
"6100","E05015225",6158
"6101","E05015226",2633
"6102","E05015227",2672
"6103","E05015228",2703
"6104","E05015229",3936
"6105","E05015230",9263
"6106","E05015231",6599
"6107","E05015232",5310
"6108","E05015233",4264
"6109","E05015234",5501
"6110","E05015235",15003
"6111","E05015236",6440
"6112","E05015237",2734
"6113","E05015238",7611
"6114","E05015239",13755
"6115","E05015240",10116
"6116","E05015241",10559
"6117","E05015242",13561
"6118","E05015243",9335
"6119","E05015244",9577
"6120","E05015245",11530
"6121","E05015246",9777
"6122","E05015247",21202
"6123","E05015248",11461
"6124","E05015249",9425
"6125","E05015250",9472
"6126","E05015251",24158
"6127","E05015252",9770
"6128","E05015253",10861
"6129","E05015254",11444
"6130","E05015255",9927
"6131","E05015256",10531
"6132","E05015257",9745
"6133","E05015258",9854
"6134","E05015259",10406
"6135","E05015260",5946
"6136","E05015261",4465
"6137","E05015262",4524
"6138","E05015263",5653
"6139","E05015264",6542
"6140","E05015265",12309
"6141","E05015266",4581
"6142","E05015267",2502
"6143","E05015268",5420
"6144","E05015269",4670
"6145","E05015270",5801
"6146","E05015271",5161
"6147","E05015272",6280
"6148","E05015273",7262
"6149","E05015274",8171
"6150","E05015275",4925
"6151","E05015276",8616
"6152","E05015277",5009
"6153","E05015278",5477
"6154","E05015279",10841
"6155","E05015280",5633
"6156","E05015281",11984
"6157","E05015282",9547
"6158","E05015283",10667
"6159","E05015284",4495
"6160","E05015285",12086
"6161","E05015286",10321
"6162","E05015287",6919
"6163","E05015288",24870
"6164","E05015289",11954
"6165","E05015290",5541
"6166","E05015291",5028
"6167","E05015292",9719
"6168","E05015293",5993
"6169","E05015294",4973
"6170","E05015295",11367
"6171","E05015296",5709
"6172","E05015297",6448
"6173","E05015298",5510
"6174","E05015299",5203
"6175","E05015300",8597
"6176","E05015301",4296
"6177","E05015302",15360
"6178","E05015303",3412
"6179","E05015304",13374
"6180","E05015305",4754
"6181","E05015306",4815
"6182","E05015307",6220
"6183","E05015308",27662
"6184","E05015309",4074
"6185","E05015310",7845
"6186","E05015311",5317
"6187","E05015312",4604
"6188","E05015313",12323
"6189","E05015314",13749
"6190","E05015315",4576
"6191","E05015316",8574
"6192","E05015317",4686
"6193","E05015318",5746
"6194","E05015319",7581
"6195","E05015320",8570
"6196","E05015321",4743
"6197","E05015322",11608
"6198","E05015323",20064
"6199","E05015324",5127
"6200","E05015325",4817
"6201","E05015326",4797
"6202","E05015327",6407
"6203","E05015328",4854
"6204","E05015329",6003
"6205","E05015330",8712
"6206","E05015331",13019
"6207","E05015332",1036
"6208","E05015333",6603
"6209","E05015334",4317
"6210","E05015335",5265
"6211","E05015336",4717
"6212","E05015337",5646
"6213","E05015338",4986
"6214","E05015339",4978
"6215","E05015340",8829
"6216","E05015341",6956
"6217","E05015342",7591
"6218","E05015343",5298
"6219","E05015344",6354
"6220","E05015345",6082
"6221","E05015346",7368
"6222","E05015347",8331
"6223","E05015348",7552
"6224","E05015349",6516
"6225","E05015350",5421
"6226","E05015351",7547
"6227","E05015352",6800
"6228","E05015353",6537
"6229","E05015354",4257
"6230","E05015355",5210
"6231","E05015356",6743
"6232","E05015357",9277
"6233","E05015358",6711
"6234","E05015359",3948
"6235","E05015360",8110
"6236","E05015361",5480
"6237","E05015362",9001
"6238","E05015363",5505
"6239","E05015364",8504
"6240","E05015365",7384
"6241","E05015366",3513
"6242","E05015367",8959
"6243","E05015368",3182
"6244","E05015369",4846
"6245","E05015370",1873
"6246","E05015371",2983
"6247","E05015372",3783
"6248","E05015373",8864
"6249","E05015374",2453
"6250","E05015375",8320
"6251","E05015376",2941
"6252","E05015377",7017
"6253","E05015378",4547
"6254","E05015379",3096
"6255","E05015380",4675
"6256","E05015381",4468
"6257","E05015382",8009
"6258","E05015383",2230
"6259","E05015384",4724
"6260","E05015385",6158
"6261","E05015386",2700
"6262","E05015387",4516
"6263","E05015388",2343
"6264","E05015389",9689
"6265","E05015390",2339
"6266","E05015391",2719
"6267","E05015392",2321
"6268","E05015393",5220
"6269","E05015394",4385
"6270","E05015395",2289
"6271","E05015396",4716
"6272","E05015397",4459
"6273","E05015398",8846
"6274","E05015399",10899
"6275","E05015400",10557
"6276","E05015401",13758
"6277","E05015402",14572
"6278","E05015403",14513
"6279","E05015404",14365
"6280","E05015405",11634
"6281","E05015406",13413
"6282","E05015407",8229
"6283","E05015408",14566
"6284","E05015409",14369
"6285","E05015410",16921
"6286","E05015411",14755
"6287","E05015412",9344
"6288","E05015413",7776
"6289","E05015414",9809
"6290","E05015415",15753
"6291","E05015416",9457
"6292","E05015417",16584
"6293","E05015418",12135
"6294","E05015419",9718
"6295","E05015420",8850
"6296","E05015421",6948
"6297","E05015422",5368
"6298","E05015423",4681
"6299","E05015424",4264
"6300","E05015425",5307
"6301","E05015426",5527
"6302","E05015427",9461
"6303","E05015428",3763
"6304","E05015429",4997
"6305","E05015430",5950
"6306","E05015431",5882
"6307","E05015432",1389
"6308","E05015433",3467
"6309","E05015434",5530
"6310","E05015435",2338
"6311","E05015436",5228
"6312","E05015437",13508
"6313","E05015438",5280
"6314","E05015439",2172
"6315","E05015440",5282
"6316","E05015441",2630
"6317","E05015442",2944
"6318","E05015443",2641
"6319","E05015444",2881
"6320","E05015445",6096
"6321","E05015446",4880
"6322","E05015447",5555
"6323","E05015448",6000
"6324","E05015449",5088
"6325","E05015450",5919
"6326","E05015451",6048
"6327","E05015452",2576
"6328","E05015453",7101
"6329","E05015454",7152
"6330","E05015455",2801
"6331","E05015456",7015
"6332","E05015457",3626
"6333","E05015458",2709
"6334","E05015459",7001
"6335","E05015460",5968
"6336","E05015461",7210
"6337","E05015462",4878
"6338","E05015463",8900
"6339","E05015464",3171
"6340","E05015465",2504
"6341","E05015466",4459
"6342","E05015467",5920
"6343","E05015468",4553
"6344","E05015469",4178
"6345","E05015470",5426
"6346","E05015471",7688
"6347","E05015472",5553
"6348","E05015473",18131
"6349","E05015474",17321
"6350","E05015475",16266
"6351","E05015476",4923
"6352","E05015477",4787
"6353","E05015478",2458
"6354","E05015479",2650
"6355","E05015480",3071
"6356","E05015481",7237
"6357","E05015482",7684
"6358","E05015483",2757
"6359","E05015484",5642
"6360","E05015485",5397
"6361","E05015486",3938
"6362","E05015487",8030
"6363","E05015488",5587
"6364","E05015489",5961
"6365","E05015490",14796
"6366","E05015491",22001
"6367","E05015492",12920
"6368","E05015493",15799
"6369","E05015494",12443
"6370","E05015495",12130
"6371","E05015496",13067
"6372","E05015497",11001
"6373","E05015498",15018
"6374","E05015499",13006
"6375","E05015500",12328
"6376","E05015501",11721
"6377","E05015502",26563
"6378","E05015503",11232
"6379","E05015504",14911
"6380","E05015505",12321
"6381","E05015506",12360
"6382","E05015507",12958
"6383","E05015508",11821
"6384","E05015509",25765
"6385","E05015510",11406
"6386","E05015511",21532
"6387","E05015512",11726
"6388","E05015513",8263
"6389","E05015514",9408
"6390","E05015515",10119
"6391","E05015516",12662
"6392","E05015517",21372
"6393","E05015518",22325
"6394","E05015519",12272
"6395","E05015520",12148
"6396","E05015521",19806
"6397","E05015522",9514
"6398","E05015523",20007
"6399","E05015524",14432
"6400","E05015525",6912
"6401","E05015526",6254
"6402","E05015527",6803
"6403","E05015528",7954
"6404","E05015529",7660
"6405","E05015530",6224
"6406","E05015531",11119
"6407","E05015532",5135
"6408","E05015533",11901
"6409","E05015534",6369
"6410","E05015535",7927
"6411","E05015536",5616
"6412","E05015537",6408
"6413","E05015538",7944
"6414","E05015539",7333
"6415","E05015540",7060
"6416","E05015541",7232
"6417","E05015542",7012
"6418","E05015543",6530
"6419","E05015544",6391
"6420","E05015545",11846
"6421","E05015546",8171
"6422","E05015547",7659
"6423","E05015548",12805
"6424","E05015549",10880
"6425","E05015550",4097
"6426","E05015551",8917
"6427","E05015552",4524
"6428","E05015553",8756
"6429","E05015554",2539
"6430","E05015555",3245
"6431","E05015556",2471
"6432","E05015557",2101
"6433","E05015558",13469
"6434","E05015559",9248
"6435","E05015560",2256
"6436","E05015561",4910
"6437","E05015562",6558
"6438","E05015563",6683
"6439","E05015564",4414
"6440","E05015565",6420
"6441","E05015566",6646
"6442","E05015567",6171
"6443","E05015568",4517
"6444","E05015569",3957
"6445","E05015570",4392
"6446","E05015571",9158
"6447","E05015572",6930
"6448","E05015573",8458
"6449","E05015574",4832
"6450","E05015575",5252
"6451","E05015576",9571
"6452","E05015577",4526
"6453","E05015578",3639
"6454","E05015579",8661
"6455","E05015580",2737
"6456","E05015581",10449
"6457","E05015582",7898
"6458","E05015583",9567
"6459","E05015584",8086
"6460","E05015585",14374
"6461","E05015586",8116
"6462","E05015587",8129
"6463","E05015588",11442
"6464","E05015589",10382
"6465","E05015590",7934
"6466","E05015591",8483
"6467","E05015592",11832
"6468","E05015593",7987
"6469","E05015594",9858
"6470","E05015595",9197
"6471","E05015596",3621
"6472","E05015597",8188
"6473","E05015598",6289
"6474","E05015599",10795
"6475","E05015600",11171
"6476","E05015601",9212
"6477","E05015602",8196
"6478","E05015603",13431
"6479","E05015604",6244
"6480","E05015605",8050
"6481","E05015606",10127
"6482","E05015607",7189
"6483","E05015608",7416
"6484","E05015609",9785
"6485","E05015610",2365
"6486","E05015611",2893
"6487","E05015612",9656
"6488","E05015613",6417
"6489","E05015614",5869
"6490","E05015615",7635
"6491","E05015616",7626
"6492","E05015617",12240
"6493","E05015618",9593
"6494","E05015619",11683
"6495","E05015620",10396
"6496","E05015621",10070
"6497","E05015622",6906
"6498","E05015623",8563
"6499","E05015624",5629
"6500","E05015625",6084
"6501","E05015626",9077
"6502","E05015627",5997
"6503","E05015628",5204
"6504","E05015629",6435
"6505","E05015630",5690
"6506","E05015631",6408
"6507","E05015632",11563
"6508","E05015633",5470
"6509","E05015634",6166
"6510","E05015635",7709
"6511","E05015636",8969
"6512","E05015637",12259
"6513","E05015638",11201
"6514","E05015639",12859
"6515","E05015640",10376
"6516","E05015641",21621
"6517","E05015642",14413
"6518","E05015643",17373
"6519","E05015644",11729
"6520","E05015645",12230
"6521","E05015646",13284
"6522","E05015647",13061
"6523","E05015648",14063
"6524","E05015649",13278
"6525","E05015650",10183
"6526","E05015651",5129
"6527","E05015652",6336
"6528","E05015653",7788
"6529","E05015654",5924
"6530","E05015655",6052
"6531","E05015656",5957
"6532","E05015657",5378
"6533","E05015658",6140
"6534","E05015659",5498
"6535","E05015660",6191
"6536","E05015661",5259
"6537","E05015662",6359
"6538","E05015663",5556
"6539","E05015664",6698
"6540","E05015665",6174
"6541","E05015666",8008
"6542","E05015667",8043
"6543","E05015668",6049
"6544","E05015669",5625
"6545","E05015670",6903
"6546","E05015671",8469
"6547","E05015672",6763
"6548","E05015673",5082
"6549","E05015674",8817
"6550","E05015675",10269
"6551","E05015676",9603
"6552","E05015677",6147
"6553","E05015678",3823
"6554","E05015679",8645
"6555","E05015680",7726
"6556","E05015681",5899
"6557","E05015682",7220
"6558","E05015683",10146
"6559","E05015684",7872
"6560","E05015685",12572
"6561","E05015686",11933
"6562","E05015687",6850
"6563","E05015688",6365
"6564","E05015689",6639
"6565","E05015690",7054
"6566","E05015691",5541
"6567","E05015692",8006
"6568","E05015693",5961
"6569","E05015694",5885
"6570","E05015695",7153
"6571","E05015696",6899
"6572","E05015697",5726
"6573","E05015698",5366
"6574","E05015699",6210
"6575","E05015700",6540
"6576","E05015701",5819
"6577","E05015702",7653
"6578","E05015703",4865
"6579","E05015704",5525
"6580","E05015705",5319
"6581","E05015706",6442
"6582","E05015707",5487
"6583","E05015708",4610
"6584","E05015709",10656
"6585","E05015710",6909
"6586","E05015711",9029
"6587","E05015712",5758
"6588","E05015713",5051
"6589","E05015714",5447
"6590","E05015715",5918
"6591","E05015716",4842
"6592","E05015717",6624
"6593","E05015718",5380
"6594","E05015719",5855
"6595","E05015720",6626
"6596","E05015721",5822
"6597","E05015722",5196
"6598","E05015723",5425
"6599","E05015724",6918
"6600","E05015725",7183
"6601","E05015726",7766
"6602","E05015727",7614
"6603","E05015728",6951
"6604","E05015729",7818
"6605","E05015730",6575
"6606","E05015731",8050
"6607","E05015732",9378
"6608","E05015733",6767
"6609","E05015734",6699
"6610","E05015735",7130
"6611","E05015736",6774
"6612","E05015737",7668
"6613","E05015738",6439
"6614","E05015739",6257
"6615","E05015740",6984
"6616","E05015741",8567
"6617","E05015742",10544
"6618","E05015743",8119
"6619","E05015744",12443
"6620","E05015745",7852
"6621","E05015746",6729
"6622","E05015747",8106
"6623","E05015748",6874
"6624","E05015749",5013
"6625","E05015750",7285
"6626","E05015751",6440
"6627","E05015752",10350
"6628","E05015753",7218
"6629","E05015754",3083
"6630","E05015755",2189
"6631","E05015756",7725
"6632","E05015757",2061
"6633","E05015758",4322
"6634","E05015759",2826
"6635","E05015760",3018
"6636","E05015761",4448
"6637","E05015762",10618
"6638","E05015763",5877
"6639","E05015764",4695
"6640","E05015765",7991
"6641","E05015766",6804
"6642","E05015767",2821
"6643","E05015768",5175
"6644","E05015769",4566
"6645","E05015770",7861
"6646","E05015771",9213
"6647","E05015772",9114
"6648","E05015773",4564
"6649","E05015774",3148
"6650","E05015775",6718
"6651","E05015776",5606
"6652","E05015777",5216
"6653","E05015778",2002
"6654","E05015779",15299
"6655","E05015780",3787
"6656","E05015781",4690
"6657","E05015782",4250
"6658","E05015783",8415
"6659","E05015784",9530
"6660","E05015785",9899
"6661","E05015786",10106
"6662","E05015787",9921
"6663","E05015788",9236
"6664","E05015789",11496
"6665","E05015790",8043
"6666","E05015791",10767
"6667","E05015792",9110
"6668","E05015793",8642
"6669","E05015794",8394
"6670","E05015795",9703
"6671","E05015796",9954
"6672","E05015797",10383
"6673","E05015798",9824
"6674","E05015799",11308
"6675","E05015800",8219
"6676","E05015801",6657
"6677","E05015802",4811
"6678","E05015803",7927
"6679","E05015804",8813
"6680","E05015805",9520
"6681","E05015806",9024
"6682","E05015807",3429
"6683","E05015808",8996
"6684","E05015809",9396
"6685","E05015810",10145
"6686","E05015811",11093
"6687","E05015812",9234
"6688","E05015813",10188
"6689","E05015814",8372
"6690","E05015815",7211
"6691","E05015816",5619
"6692","E05015817",5742
"6693","E05015818",5732
"6694","E05015819",5502
"6695","E05015820",7180
"6696","E05015821",7243
"6697","E05015822",7882
"6698","E05015823",6168
"6699","E05015824",6884
"6700","E05015825",6338
"6701","E05015826",6461
"6702","E05015827",12358
"6703","E05015828",7856
"6704","E05015829",8627
"6705","E05015830",5157
"6706","E05015831",6116
"6707","E05015832",7785
"6708","E05015833",4706
"6709","E05015834",6392
"6710","E05015835",5339
"6711","E05015836",6081
"6712","E05015837",2139
"6713","E05015838",8414
"6714","E05015839",5693
"6715","E05015840",8170
"6716","E05015841",5915
"6717","E05015842",6433
"6718","E05015843",6222
"6719","E05015844",5482
"6720","E05015845",5214
"6721","E05015846",8363
"6722","E05015847",6036
"6723","E05015848",10432
"6724","E05015849",5299
"6725","E05015850",5735
"6726","E05015851",9624
"6727","E05015852",7568
"6728","E05015853",5065
"6729","E05015854",5122
"6730","E05015855",5695
"6731","E05015856",4899
"6732","E05015857",13590
"6733","E05015858",5258
"6734","E05015859",5119
"6735","E05015860",5488
"6736","E05015861",6985
"6737","E05015862",4545
"6738","E05015863",4413
"6739","E05015864",10116
"6740","E05015865",7923
"6741","E05015866",9717
"6742","E05015867",10909
"6743","E05015868",13815
"6744","E05015869",9196
"6745","E05015870",10113
"6746","E05015871",11415
"6747","E05015872",8896
"6748","E05015873",9478
"6749","E05015874",9683
"6750","E05015875",11474
"6751","E05015876",11046
"6752","E05015877",10590
"6753","E05015878",10446
"6754","E05015879",8420
"6755","E05015880",8997
"6756","E05015881",10601
"6757","E05015882",7982
"6758","E05015883",8971
"6759","E05015884",11710
"6760","E05015885",6363
"6761","E05015886",6161
"6762","E05015887",1670
"6763","E05015888",6323
"6764","E05015889",5967
"6765","E05015890",5092
"6766","E05015891",3699
"6767","E05015892",5613
"6768","E05015893",6290
"6769","E05015894",5537
"6770","E05015895",5959
"6771","E05015896",1960
"6772","E05015897",4136
"6773","E05015898",5470
"6774","E05015899",3646
"6775","E05015900",6287
"6776","E05015901",3788
"6777","E05015902",2640
"6778","E05015903",11160
"6779","E05015904",15542
"6780","E05015905",20318
"6781","E05015906",15292
"6782","E05015907",15621
"6783","E05015908",11107
"6784","E05015909",12278
"6785","E05015910",10414
"6786","E05015911",11916
"6787","E05015912",11601
"6788","E05015913",9559
"6789","E05015914",11960
"6790","E05015915",10771
"6791","E05015916",12748
"6792","E05015917",15965
"6793","E05015918",9840
"6794","E05015919",10720
"6795","E05015920",11278
"6796","E05015921",11777
"6797","E05015922",20310
"6798","E05015923",15298
"6799","E05015924",10371
"6800","E05015925",13553
"6801","E05015926",10150
"6802","W05001039",2924
"6803","W05001040",8802
"6804","W05001041",18204
"6805","W05001042",7412
"6806","W05001043",11202
"6807","W05001044",6294
"6808","W05001045",7591
"6809","W05001046",2349
"6810","W05001047",10129
"6811","W05001048",2758
"6812","W05001049",4219
"6813","W05001050",6973
"6814","W05001051",2273
"6815","W05001052",17840
"6816","W05001053",7440
"6817","W05001054",2111
"6818","W05001055",19719
"6819","W05001056",7543
"6820","W05001057",10653
"6821","W05001058",3058
"6822","W05001059",9584
"6823","W05001060",3670
"6824","W05001061",2834
"6825","W05001062",6147
"6826","W05001063",2035
"6827","W05001064",18108
"6828","W05001065",6221
"6829","W05001066",7239
"6830","W05001067",13004
"6831","W05001068",5642
"6832","W05001069",3656
"6833","W05001070",4999
"6834","W05001071",8191
"6835","W05001072",5861
"6836","W05001073",7364
"6837","W05001074",8480
"6838","W05001075",5761
"6839","W05001076",9029
"6840","W05001077",5774
"6841","W05001078",2386
"6842","W05001079",2382
"6843","W05001080",4715
"6844","W05001081",4592
"6845","W05001082",6159
"6846","W05001083",2694
"6847","W05001084",2318
"6848","W05001085",6373
"6849","W05001086",3268
"6850","W05001087",6096
"6851","W05001088",2929
"6852","W05001089",14603
"6853","W05001090",4811
"6854","W05001091",3539
"6855","W05001092",7338
